text,label
"Avec le vieillissement de la population et l' augmentation de la proportion des plus de 65 ans , il est également intéressant qu' un grand nombre d' essais médicaux ne comprennent pas les malades d' un certain âge , même si l' on commence à aborder ce problème .",Scotland
"Nous avons une responsabilité à l' égard des personnes âgées au sein de l' UE .",Scotland
"Après tout , nous ferons nous aussi partie des personnes âgées un jour , étant donné qu' aucun de nous ne rajeunit .",Scotland
". - Monsieur le Président , je ne suis pas en train de défendre les libéraux .",Scotland
"Le paragraphe 33 est médiocre .",Scotland
"Même si l' on y ajoutait cela , cette modification ne suffirait pas à en faire un bon paragraphe .",Scotland
"C' est pourquoi je préfère voter contre le paragraphe 33 et passer au vote de l' amendement .",Scotland
"- Monsieur le Président , je voudrais me concentrer sur la menace que représentent les propositions de la Commission en ce qui concerne la privatisation des inspections indépendantes dans le secteur de la viande au Royaume-Uni .",Scotland
"Cette question a été soulevée non seulement par l' Association des consommateurs mais également par le syndicat britannique Unison , qui représente les inspecteurs du secteur de la viande .",Scotland
"Ces organes estiment que la proposition de la Commission permettrait une privatisation détournée en plaçant la responsabilité de l' hygiène dans les abattoirs dans les mains des usines de viande elles-mêmes .",Scotland
"Cela compromettrait l' indépendance des inspecteurs puisque la société payant leur salaire serait celle qu' ils seraient chargés de contrôler .",Scotland
"La protection des consommateurs devrait constituer notre première priorité et aucun consommateur ne devrait pouvoir courir le risque de manger de la viande impropre à la consommation .",Scotland
"La semaine dernière encore , selon l' Association des consommateurs , du poulet a été mis en vente avec des dates de péremption incorrectes .",Scotland
"Tout cela avec l' ESB en toile de fond , la tragédie de la fièvre aphteuse et les crises liées à l' E. coli .",Scotland
"En fait , la situation qui s' est produite il y a de nombreuses années et à laquelle M. Bowe a fait référence impliquait les bouchers chez lesquels ma famille était cliente à Wishaw en Écosse .",Scotland
"Il est plus nécessaire que jamais de rassurer les consommateurs quant à la sécurité de la viande qu' ils consomment .",Scotland
"C' est dans l' intérêt des consommateurs , mais ce devrait également être dans l' intérêt de l' industrie .",Scotland
"Lors de la visite d' une usine de viande il y a quelques mois , j' ai été rassurée : la qualité de la viande était très élevée et les inspecteurs jouaient un rôle important pour garantir la qualité et la sécurité .",Scotland
"Nous ne devrions pas compromettre l' indépendance des inspections .",Scotland
"Il y a 1200 inspecteurs indépendants dans le secteur de la viande au Royaume-Uni et j' espère qu' ils pourront continuer leur travail , qui nous rassure , en tant que consommateurs , quant à la sécurité de la viande que nous mangeons .",Scotland
"Je ne crois pas que le système d' inspection indépendant actuellement en place dans le secteur de la viande au Royaume-Uni puisse être amélioré en y appliquant le même type de contrôles que ceux qui sont effectués aujourd’hui pour la volaille .",Scotland
"Quiconque a visité une usine moderne de volaille sait que le processus y est complètement différent de celui appliqué dans un abattoir .",Scotland
"J' accepte bien entendu que des contrôles soient introduits de la ferme à l' assiette , mais il est certainement bon de conserver les parties de la chaîne qui fonctionnent et d' ajouter des contrôles dans les domaines où une amélioration est considérée comme nécessaire .",Scotland
"C' est pourquoi je m' opposerai aux parties de ce paquet qui démantèleraient ou privatiseraient le service indépendant d' inspection dans le secteur de la viande .",Scotland
"Je ferai la même demande pour le rapport Lehne .",Scotland
"Je m' explique : comme les députés le savent , l' article 9 du Protocole sur les privilèges et immunités du Parlement confère une immunité par rapport aux opinions ou votes émis par eux dans l' exercice de leurs fonctions .",Scotland
"Cependant , à l' article 4 , nous avons omis de signaler de façon officielle qu' il faut en référer à la Commission .",Scotland
"Les députés seront aussi intéressés de savoir que cela concerne une affaire dans laquelle deux députés de cette Assemblée ont fait l' objet d' une ordonnance à la demande du afin de les empêcher de tenir des conférences de presse au sein de cette Assemblée critiquant l' attitude du envers le statut des députés .",Scotland
"Je salue le fait que cette proposition de stratégie se penche sur les liens entre l' environnement et la santé , et j' accueille favorablement la proposition de la Commission .",Scotland
"Je voudrais me concentrer sur la question de la pollution intérieure et tout particulièrement sur le tabagisme passif - je sais que M. Rod vient juste d' en parler .",Scotland
"Il est bon que nous discutions de ce rapport la semaine où le gouvernement irlandais a introduit une interdiction de fumer dans les lieux publics , d' autant plus que celui-ci assure actuellement la présidence de l' Union européenne .",Scotland
"Il convient de féliciter le gouvernement irlandais pour cette initiative visant à protéger la santé de tous ses citoyens , y compris ceux qui travaillent dans des bars , des discothèques ou des restaurants enfumés .",Scotland
"Respirer la fumée d' autrui est dangereux pour votre santé .",Scotland
"La fumée de tabac contient plus de 4 000 substances chimiques différentes .",Scotland
"Aux États-Unis , l' agence pour la protection de l' environnement a classé la fumée de tabac comme substance carcinogène de classe A avec l' amiante , l' arsenic , le benzène et le gaz radon .",Scotland
"Le tabagisme passif est un facteur de risque pendant la grossesse et la petite enfance , lié à des problèmes de faible poids faible à la naissance et de mort subite ; chez les enfants , c' est pour l' asthme , la bronchite et la pneumonie ; chez les adultes , c' est un facteur de risque pour les maladies cardiovasculaires , les accidents vasculaires cérébraux , les cancers des poumons et du nez .",Scotland
"Selon les estimations , chaque année , rien qu' au Royaume-Uni , 8 000 décès dus à des maladies cardiovasculaires sont imputables au tabagisme passif .",Scotland
"Il s' agit d' une question sérieuse et nous ne pouvons pas ignorer le fait que le tabagisme passif est mauvais pour la santé .",Scotland
"J' espère que davantage d' États membres suivront l' excellent exemple de l' Irlande .",Scotland
"Je remercie le rapporteur et Mme la commissaire pour leurs efforts .",Scotland
"- Monsieur le Président , cela faisait quelque temps que tout le monde n' avait pas quitté un Conseil européen en souriant .",Scotland
"Je félicite la présidence pour ce sommet ciblé , qui a été un succès à de nombreux égards .",Scotland
"Ce sommet a suggéré l' existence d' une autre Europe : celle qui peut réellement obtenir des résultats .",Scotland
"Les libéraux démocrates et réformateurs européens accueillent favorablement la volonté réitérée de parvenir , d' ici au Conseil européen de juin , à un accord sur une Constitution européenne .",Scotland
"Monsieur le Président en exercice du Conseil , une combinaison d' événements et une diplomatie prudente ont ouvert la voie à cet accord .",Scotland
"Comme le dit une prière irlandaise , ' que les chemins viennent toujours à votre rencontre ' .",Scotland
"Ce Parlement souhaite vivement un accord , mais nous n' avons pas modifié et nous ne modifierons pas nos conditions .",Scotland
"Nous voulons un traité se basant largement sur le texte de la Convention .",Scotland
"Nous voulons que le Conseil respecte les pouvoirs budgétaires du Parlement et renforce la démocratie dans notre Union par un vote à la majorité qualifiée et par un recours plus important à la codécision .",Scotland
"Nous voulons que le Conseil en arrive , en toute bonne foi , aux compromis difficiles et nécessaires et que ses membres aillent défendre ces compromis dans leur pays .",Scotland
"Nous n' arriverons pas au bout de ce parcours en juin .",Scotland
"La ratification est une montagne qu' il faut encore gravir .",Scotland
"D' autre part , c' est avec résolution que les membres de ce Conseil européen ont pris des dispositions pour déterminer la manière de nous protéger contre le terrorisme en Europe .",Scotland
"Mon groupe se réjouit de la désignation de Gijs de Vries au poste de coordinateur de la lutte contre le terrorisme et demande qu' on lui attribue un mandat précis afin de garantir qu' il pourra accomplir sa mission .",Scotland
